cedula,fechaingresoEmpresa,tituloTercerNivel,nombreEmpresa,numeroTarjetaCredito,nombre,apellido,direccion,correo_electronico,fecha_nacimiento,edad,provinciaNacimiento,genero,marca_tarjetaCredito,ingresoAnual
0398277517,1966-09-16,Doctor/a,Desarrollos Innovadores,2889-5387-7665-5792,Tracy,Martinez,"624 White Brooks Suite 046
Perezton, CO 73924",ftorres@example.org,1989-03-12,35,Cañar,Femenino,Marca no conocida,56000
1248603422,1969-08-16,Licenciado/a,Desarrollos Innovadores,5697-9467-0121-3592,Brooke,Parker,"45854 Rowe Trafficway
South Geoffrey, DC 73605",zblankenship@example.com,1970-11-09,53,Los Ríos,Femenino,Marca no conocida,21000
1219962047,2013-07-08,Arquitecto/a,Sistemas Avanzados,5546-2133-8121-2807,Nicole,Knox,"303 Nicholas Cliff Suite 135
Sierrastad, VT 40364",melissawilkerson@example.net,1977-08-05,46,Los Ríos,Femenino,MasterCard,28000
2486992319,2019-06-01,Ingeniero/a,Soluciones Integrales,4480-3229-5774-4884,Katie,Walters,"Unit 7712 Box 0500
DPO AP 72868",castanedajoseph@example.net,1973-03-19,51,Santa Elena,Femenino,Visa,34000
1703763995,2014-04-23,Licenciado/a,Soluciones Integrales,7634-9837-5725-2057,Geoffrey,Wood,"12765 Sylvia Shore Suite 599
Martinmouth, GU 81272",thomas37@example.net,1974-01-18,50,Pichincha,Masculino,Marca no conocida,24000
1335157564,2011-05-22,Licenciado/a,Soluciones Integrales,7489-0236-5363-8795,Sheila,West,"7080 Amy Green
Oliverville, GA 98996",ftate@example.org,1982-09-29,41,Manabí,Femenino,Marca no conocida,25000
1319980649,2020-02-21,Ingeniero/a,Grupo Tecnológico,5794-4218-5384-5277,David,Walker,"2734 Alan Walks
Gregoryland, OR 78428",paynejeffrey@example.net,1978-06-21,45,Manabí,Masculino,Marca no conocida,31000
2123911176,1991-06-23,Licenciado/a,Sistemas Avanzados,1660-2282-0416-8557,Steven,Jackson,"64336 Jeremy Way
Johnsonland, SC 16881",mallorybarrett@example.org,1970-05-06,54,Sucumbíos,Masculino,Marca no conocida,21000
0116484870,1975-09-29,Licenciado/a,Desarrollos Innovadores,0793-0793-0339-6819,Benjamin,Smith,"197 Thomas Ferry
Joannaport, NM 36263",tbrown@example.com,1972-06-16,51,Azuay,Masculino,Marca no conocida,21000
1591298486,2011-01-29,Arquitecto/a,Sistemas Avanzados,6947-8274-6980-7432,Troy,Nolan,"65081 Jennifer Fields Suite 215
Lake Evan, FM 90081",michael82@example.net,1990-02-26,34,Napo,Masculino,Marca no conocida,28000
3032661445,1975-12-26,Ingeniero/a,Soluciones Integrales,9832-6572-4677-4928,Matthew,Bennett,"44338 Joshua Fort Suite 622
South Kelly, CT 54125",ejohnson@example.net,1987-06-03,36,Fuera del país,Masculino,Marca no conocida,33000
1126693155,2015-11-25,Doctor/a,Soluciones Integrales,5581-4450-6462-4697,Patrick,Joseph,"5376 Williams Green
Lake Albert, AL 87118",johnsonmary@example.org,1990-07-15,33,Loja,Masculino,MasterCard,51000
2145362308,2011-11-04,Doctor/a,Soluciones Integrales,5194-6378-8917-1256,Leonard,Stewart,"PSC 3684, Box 4539
APO AA 23295",coxalexander@example.com,1971-08-13,52,Sucumbíos,Masculino,MasterCard,53000
0637481871,2017-02-19,Licenciado/a,Soluciones Integrales,4884-9924-8855-2227,Sharon,Mendez,"038 Evans Plaza
New George, RI 73684",alexanderjessica@example.com,1981-08-20,42,Chimborazo,Femenino,Visa,20000
2447901671,1974-04-07,Ingeniero/a,Grupo Tecnológico,1558-0034-9925-2440,Kevin,Garcia,"44389 Brian Drives Apt. 058
East Victoria, ID 98317",tjames@example.com,1989-01-11,35,Santa Elena,Masculino,Marca no conocida,34000
2342104403,1982-12-02,Arquitecto/a,Grupo Tecnológico,0760-4666-8444-2361,Monique,Thompson,"369 Huynh Mill
Stevenmouth, MI 35658",scott12@example.net,1978-10-11,45,Santo Domingo de los Tsáchilas,Femenino,Marca no conocida,27000
0617579140,1982-10-14,Ingeniero/a,Grupo Tecnológico,7616-1349-9439-4785,Brian,Romero,"235 Lucas Neck Apt. 720
North Williamfort, NV 09001",michelle61@example.net,1974-09-30,49,Chimborazo,Masculino,Marca no conocida,32000
2072546341,1972-03-01,Doctor/a,Sistemas Avanzados,2088-8269-5903-3374,Brian,Delgado,"016 Tiffany Island Apt. 256
Kelseyberg, KY 04372",jreyes@example.net,1986-04-04,38,Galápagos,Masculino,Marca no conocida,58000
2303945429,1969-11-06,Licenciado/a,Soluciones Integrales,9845-6740-7098-3038,Robert,Harrison,"335 Eric Highway Apt. 253
Christopherland, SD 66918",taylormark@example.com,1980-12-26,43,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,25000
0533027296,1989-06-17,Arquitecto/a,Desarrollos Innovadores,1544-7512-7817-9835,Jorge,Hoover,"5607 Jennings Knolls Suite 074
North Steven, PW 12425",jason04@example.org,1988-04-21,36,Cotopaxi,Masculino,Marca no conocida,26000
2270992244,1966-07-04,Licenciado/a,Soluciones Integrales,0927-9775-8821-4412,Jessica,Baker,"2964 Baker Common Suite 347
Maxwellland, ME 63222",ricekayla@example.com,1986-04-10,38,Orellana,Femenino,Marca no conocida,21000
0312197385,1999-04-18,Doctor/a,Grupo Tecnológico,4392-7436-0346-2492,Justin,Huffman,"07337 Andrew Way
Traceyberg, PA 02483",larrycastro@example.com,1976-08-27,47,Cañar,Masculino,Visa,46000
2193857602,1992-12-04,Licenciado/a,Desarrollos Innovadores,7390-4326-5818-9404,Thomas,Massey,"59738 Hart Forks Apt. 137
Josephfort, WA 86496",diazashley@example.net,1986-05-28,37,Sucumbíos,Masculino,Marca no conocida,23000
1200932370,1980-02-22,Doctor/a,Desarrollos Innovadores,3969-7850-8971-5551,James,Mann,"09120 Madeline Stream Suite 005
North Donaldton, GA 54887",glenngraham@example.com,1986-07-25,37,Los Ríos,Masculino,Marca no conocida,40000
0250084641,2010-02-12,Arquitecto/a,Desarrollos Innovadores,7772-2439-9831-8468,Christine,Clayton,"Unit 3529 Box 3025
DPO AP 30362",tannerlowe@example.com,1987-12-23,36,Bolivar,Femenino,Marca no conocida,29000
1261674684,1978-03-24,Doctor/a,Sistemas Avanzados,9209-7271-6307-1393,Bobby,Christian,"895 Hill Highway
Brittanyland, KS 06212",lcallahan@example.org,1979-06-29,44,Los Ríos,Masculino,Marca no conocida,39000
0180898193,1966-04-14,Licenciado/a,Sistemas Avanzados,1735-0318-6675-0088,Steven,Lester,"1238 Gonzalez Groves
Craigtown, IL 68606",tmoore@example.com,1980-04-19,44,Azuay,Masculino,Marca no conocida,22000
1697286691,2000-04-30,Doctor/a,Desarrollos Innovadores,1811-8213-2725-6783,Amanda,Watkins,"3726 Hernandez Curve
Alexismouth, HI 76088",dillon26@example.net,1976-01-13,48,Pastaza,Femenino,Marca no conocida,38000
2096611035,1973-02-22,Arquitecto/a,Grupo Tecnológico,6793-8635-8106-6212,Elizabeth,Anderson,"14929 Gibbs Streets Apt. 435
East Brittanyside, NE 30464",dhall@example.net,1974-03-18,50,Galápagos,Femenino,Marca no conocida,26000
1857795558,2012-04-09,Licenciado/a,Grupo Tecnológico,7584-3724-2522-6114,Brittany,Greene,"904 Robert Loop
Amyfurt, WA 92642",perezleslie@example.net,1982-08-03,41,Tungurahua,Femenino,Marca no conocida,25000
2172559083,2017-10-15,Licenciado/a,Desarrollos Innovadores,5629-5637-4769-7719,Amber,Barker,"32716 Thomas Green
Mayberg, PR 63121",qodonnell@example.net,1986-12-02,37,Sucumbíos,Femenino,Marca no conocida,24000
1371597843,1971-06-15,Licenciado/a,Sistemas Avanzados,7429-8532-5533-9680,Timothy,Gill,"617 Barton Centers
New Joshua, PA 30755",johnsonshannon@example.com,1976-01-14,48,Manabí,Masculino,Marca no conocida,21000
0968254435,1992-11-06,Ingeniero/a,Sistemas Avanzados,0691-2998-5145-4411,Dwayne,Wagner,"38736 Jennifer Run Apt. 707
West Jacobton, WV 90356",reyesashley@example.com,1974-07-13,49,Guayas,Masculino,Marca no conocida,32000
0862956325,1982-08-07,Licenciado/a,Desarrollos Innovadores,4439-6561-3137-2387,Terry,Jenkins,"8425 Hale Field Apt. 354
Aprilland, MH 22794",xcastaneda@example.net,1973-10-11,50,Esmeraldas,Masculino,Visa,24000
2344574045,1975-12-09,Arquitecto/a,Sistemas Avanzados,4118-9791-7685-0212,James,Luna,"510 Sanders Shore
Devintown, WA 19609",allenwilliam@example.net,1971-07-06,52,Santo Domingo de los Tsáchilas,Masculino,Visa,30000
1989822200,1984-11-20,Doctor/a,Sistemas Avanzados,9897-2532-1869-2935,Leon,Brown,"Unit 8144 Box 6290
DPO AE 49897",flemingdavid@example.com,1987-04-07,37,Zamora Chinchipe,Masculino,Marca no conocida,56000
2422163451,1985-10-28,Ingeniero/a,Soluciones Integrales,8890-9906-5602-5592,William,Wright,"09705 Solis Ports
West Shawn, NV 98303",martinezrhonda@example.org,1980-08-17,43,Santa Elena,Masculino,Marca no conocida,33000
1326379018,2019-09-21,Ingeniero/a,Desarrollos Innovadores,0075-0783-3527-7931,Richard,Arnold,"15985 Gary Crossroad Apt. 542
New Jesse, FM 45196",morriscarl@example.net,1975-02-09,49,Manabí,Masculino,Marca no conocida,35000
1052478665,2004-11-12,Doctor/a,Desarrollos Innovadores,9738-4141-9566-8994,Scott,Keller,"5554 Brown Mills
Riveraland, ID 14182",mking@example.org,1984-09-14,39,Imbabura,Masculino,Marca no conocida,37000
1909704401,2008-05-02,Arquitecto/a,Sistemas Avanzados,7999-7709-8838-1083,Matthew,Burke,"999 Julian Courts Apt. 940
Willisside, AL 17113",brett23@example.org,1976-02-28,48,Zamora Chinchipe,Masculino,Marca no conocida,29000
2420232674,1982-06-03,Licenciado/a,Grupo Tecnológico,4210-6427-6769-3386,Gabriela,Rodriguez,"PSC 1362, Box 7657
APO AP 95907",hwells@example.net,1981-03-13,43,Santa Elena,Femenino,Visa,21000
0106887865,2005-10-12,Arquitecto/a,Grupo Tecnológico,5291-8933-2270-8450,Jeremy,Smith,"376 Cheryl Corner
Andersonshire, KS 62517",jmeyer@example.com,1971-03-31,53,Azuay,Masculino,MasterCard,29000
0316811919,1969-12-15,Ingeniero/a,Desarrollos Innovadores,8362-0054-5214-6986,Jennifer,Ramirez,"Unit 2638 Box 6186
DPO AP 46434",hogantina@example.net,1986-02-04,38,Cañar,Femenino,Marca no conocida,33000
1721142762,2004-06-03,Licenciado/a,Desarrollos Innovadores,7273-8595-0185-9987,Destiny,Thompson,"USS Flores
FPO AE 70588",wallacethomas@example.net,1990-04-05,34,Pichincha,Femenino,Marca no conocida,22000
1229805405,1981-12-05,Arquitecto/a,Desarrollos Innovadores,2806-9920-9519-1535,Lisa,Flores,"0516 Waters Crossroad Suite 958
North Samanthamouth, AK 21459",rnicholson@example.com,1981-08-15,42,Los Ríos,Femenino,Marca no conocida,25000
1153035539,1990-11-10,Doctor/a,Desarrollos Innovadores,3495-3253-5703-2274,Ryan,Lopez,"Unit 1854 Box 0978
DPO AA 47746",shane99@example.net,1977-06-26,46,Loja,Masculino,Marca no conocida,42000
1283470130,1964-05-14,Arquitecto/a,Sistemas Avanzados,7580-6110-6148-5835,Cindy,Mckinney,"USCGC Diaz
FPO AP 61084",monroesuzanne@example.org,1988-01-10,36,Los Ríos,Femenino,Marca no conocida,29000
1575108507,1998-07-15,Arquitecto/a,Sistemas Avanzados,5370-4504-4404-4843,Marissa,Baldwin,"482 Randy Harbor Apt. 533
Justinchester, MO 82512",greeneheather@example.net,1973-04-06,51,Napo,Femenino,MasterCard,29000
0448262354,1988-02-02,Licenciado/a,Grupo Tecnológico,4009-7896-0530-5969,Shaun,Jones,"789 Shane Court
Jonathanburgh, MH 23049",jennifer66@example.net,1985-02-25,39,Carchi,Masculino,Visa,21000
0227924485,2006-05-09,Doctor/a,Desarrollos Innovadores,0186-5153-3144-0129,Aaron,Thomas,"1523 Hill Stravenue
Jefferyview, MN 61393",riverajennifer@example.org,1986-06-29,37,Bolivar,Masculino,Marca no conocida,37000
0485379179,1992-01-01,Ingeniero/a,Grupo Tecnológico,5245-5790-5751-9530,Danielle,Lee,"82608 Martinez Summit Suite 465
Paulborough, NM 22794",ntrujillo@example.org,1970-09-03,53,Carchi,Femenino,MasterCard,30000
1504286467,1999-08-02,Arquitecto/a,Desarrollos Innovadores,5740-8775-0785-3445,Sean,Dean,"270 Cody Plains Apt. 419
Jonathanmouth, SC 18106",fsnyder@example.com,1975-06-05,48,Napo,Masculino,Marca no conocida,27000
1280201366,1987-04-09,Ingeniero/a,Sistemas Avanzados,3407-3834-6259-2861,Stephen,Atkins,"PSC 7863, Box 8964
APO AA 66954",davisbrittany@example.org,1985-01-31,39,Los Ríos,Masculino,Marca no conocida,31000
0929077819,2000-06-15,Licenciado/a,Soluciones Integrales,3427-9103-4665-2071,Karen,Bates,"Unit 4847 Box 3627
DPO AA 21250",luisboyle@example.net,1980-12-11,43,Guayas,Femenino,Marca no conocida,23000
0738980605,1995-10-14,Ingeniero/a,Soluciones Integrales,0554-4615-7132-8992,Ernest,Arnold,"17065 Mary Manor Apt. 229
Port Mary, MP 49502",michael24@example.org,1980-06-18,43,El Oro,Masculino,Marca no conocida,33000
0510583631,1976-04-19,Licenciado/a,Grupo Tecnológico,8037-9593-1018-7073,Anna,Riley,"753 Vincent Greens
Danielville, GA 83463",williamlewis@example.com,1990-04-02,34,Cotopaxi,Femenino,Marca no conocida,23000
1465053713,2008-12-10,Ingeniero/a,Grupo Tecnológico,0560-9080-6600-6195,Kristin,Martinez,"USNS Robinson
FPO AP 34163",fturner@example.com,1985-09-10,38,Morona Santiago,Femenino,Marca no conocida,34000
1053581795,2014-09-01,Licenciado/a,Grupo Tecnológico,2256-2015-6972-1319,Jean,Sanchez,"8303 Bauer Rapid Apt. 655
Patrickborough, KY 53511",jessicahoward@example.org,1977-10-12,46,Imbabura,Masculino,Marca no conocida,22000
2126826999,1996-07-25,Ingeniero/a,Soluciones Integrales,7064-2623-9338-2413,Jesse,Sullivan,"PSC 3847, Box 9793
APO AE 68273",mollyrivera@example.net,1981-06-17,42,Sucumbíos,Masculino,Marca no conocida,33000
0281610442,1965-04-16,Licenciado/a,Grupo Tecnológico,9120-0283-0916-5840,Lori,Jacobson,"Unit 0321 Box 3998
DPO AA 07555",emilyroth@example.net,1984-09-07,39,Bolivar,Femenino,Marca no conocida,24000
1389510286,2014-05-08,Licenciado/a,Desarrollos Innovadores,1568-0780-4337-4132,Daniel,Cabrera,"Unit 0921 Box 7420
DPO AE 48676",chasecarlson@example.net,1985-06-22,38,Manabí,Masculino,Marca no conocida,20000
0660137250,1976-01-19,Licenciado/a,Sistemas Avanzados,4571-7802-0518-3576,Lisa,Sheppard,"062 Michael Harbor Apt. 732
Hawkinsmouth, GA 73629",tcox@example.org,1979-04-06,45,Chimborazo,Femenino,Visa,21000
0628637222,1999-07-13,Ingeniero/a,Sistemas Avanzados,9516-0865-6520-9453,Gregory,Craig,"77080 James Wall
South Rickyborough, MD 19633",patricksullivan@example.org,1985-03-17,39,Chimborazo,Masculino,Marca no conocida,31000
0932064133,1970-11-03,Licenciado/a,Grupo Tecnológico,7853-9835-1584-3455,Leslie,Russell,"80576 Charles Brook
Ianberg, GU 45487",marvinperry@example.net,1983-11-13,40,Guayas,Femenino,Marca no conocida,21000
0694812057,1983-05-29,Arquitecto/a,Soluciones Integrales,5205-6623-1197-4697,Samuel,Lawrence,"226 Tiffany Valleys
East Taylorfort, MO 95127",cynthiahansen@example.org,1975-07-10,48,Chimborazo,Masculino,MasterCard,26000
3060702100,1971-07-21,Arquitecto/a,Soluciones Integrales,0448-1709-1955-7040,Heather,Spence,"779 Hopkins Brooks
Danielbury, CT 48098",gomezerin@example.net,1979-01-17,45,Fuera del país,Femenino,Marca no conocida,25000
3040300950,1984-11-15,Arquitecto/a,Sistemas Avanzados,7197-4620-8459-5441,Gregory,Diaz,"PSC 7235, Box 6110
APO AA 13482",burnskyle@example.org,1974-10-23,49,Fuera del país,Masculino,Marca no conocida,28000
0822593208,1986-02-17,Ingeniero/a,Desarrollos Innovadores,6594-8513-3614-4328,Carol,Pope,"931 Strickland Via
Jameston, AR 35792",myersana@example.org,1976-10-09,47,Esmeraldas,Femenino,Discover,34000
1972659114,1991-12-13,Doctor/a,Sistemas Avanzados,3190-8774-8065-5465,Mindy,Morrison,"367 Brian Wall
Kiaraside, MI 04876",justin98@example.org,1970-11-10,53,Zamora Chinchipe,Femenino,Marca no conocida,35000
1498830120,1999-06-21,Arquitecto/a,Soluciones Integrales,7400-8866-9753-4897,Patricia,Johnson,"0000 Elizabeth Pike Suite 231
North Michaelstad, SD 33383",ygibbs@example.net,1990-01-02,34,Morona Santiago,Femenino,Marca no conocida,28000
2139459922,1965-12-28,Arquitecto/a,Soluciones Integrales,0179-4077-6510-6786,Stacy,Carter,"09675 Paul Mill Suite 643
Peckstad, ME 96356",patrick72@example.org,1977-01-09,47,Sucumbíos,Femenino,Marca no conocida,26000
2404831606,1987-05-02,Doctor/a,Desarrollos Innovadores,3382-2645-6234-7882,Tracy,King,"071 Mary Well Suite 866
West Ann, TN 16587",cynthia61@example.com,1976-05-29,47,Santa Elena,Femenino,Marca no conocida,43000
0484427607,2020-05-15,Arquitecto/a,Sistemas Avanzados,2848-8763-0651-8774,James,Cortez,"PSC 6276, Box 0621
APO AP 30357",coffeyronnie@example.org,1980-04-22,44,Carchi,Masculino,Marca no conocida,26000
0630481756,1988-01-15,Ingeniero/a,Sistemas Avanzados,9411-4977-9611-1208,Jeffrey,Rodriguez,"7084 Booker Ramp
Lake Susan, CA 28751",cassandra83@example.com,1973-11-24,50,Chimborazo,Masculino,Marca no conocida,32000
0173786961,1997-08-11,Doctor/a,Soluciones Integrales,5043-7820-9435-8315,Sara,Peters,"219 Taylor Locks Suite 958
New Jesusmouth, ID 33127",alejandro11@example.net,1975-08-20,48,Azuay,Femenino,Marca no conocida,49000
1848897677,1995-08-07,Doctor/a,Soluciones Integrales,2358-1877-6352-9851,Andrew,Stuart,"15323 Donald Inlet Apt. 244
Sanchezhaven, UT 54185",qstrickland@example.com,1990-05-20,34,Tungurahua,Masculino,Marca no conocida,36000
2020443115,1970-05-07,Arquitecto/a,Desarrollos Innovadores,2159-1600-7017-8170,Donald,Nelson,"82655 Griffin Common Suite 248
West Ericburgh, CA 25720",richardsonstacey@example.net,1979-12-02,44,Galápagos,Masculino,Marca no conocida,26000
0133516637,1977-01-01,Arquitecto/a,Grupo Tecnológico,1796-8712-7114-3799,Shelia,Kennedy,"333 Robinson Locks Apt. 273
Port Curtis, CT 67412",lopezbrenda@example.org,1985-03-13,39,Azuay,Femenino,Marca no conocida,26000
2097925165,1977-05-02,Licenciado/a,Grupo Tecnológico,4404-3671-1978-0278,Johnny,Hayden,"6612 Angela Gateway Suite 908
Sheilashire, NE 42034",johnbecker@example.com,1990-06-17,33,Galápagos,Masculino,Visa,22000
1872058119,1967-03-22,Ingeniero/a,Sistemas Avanzados,3431-8929-2135-9321,Cody,Rogers,"621 Stephen Island
Port Markbury, MP 79646",odougherty@example.com,1975-11-23,48,Tungurahua,Masculino,Marca no conocida,31000
0852421453,1970-06-13,Doctor/a,Soluciones Integrales,0429-2597-0045-8547,Kathryn,Sloan,"831 Moran Glen Suite 864
Lake Stevenview, MS 38215",jwoodward@example.org,1990-02-02,34,Esmeraldas,Femenino,Marca no conocida,54000
2091919673,2015-03-25,Doctor/a,Grupo Tecnológico,2290-6475-6536-0262,Melissa,Sandoval,"86779 Dylan Mount
Port Stephaniemouth, PR 79648",mark11@example.com,1990-11-14,33,Galápagos,Femenino,Marca no conocida,48000
0668381481,2006-07-28,Arquitecto/a,Soluciones Integrales,9683-0154-9090-3678,Matthew,Roberts,"5757 James Drives Suite 473
South Martin, UT 32051",elliottdawn@example.net,1974-09-19,49,Chimborazo,Masculino,Marca no conocida,28000
0227650698,1981-11-12,Arquitecto/a,Soluciones Integrales,6288-8045-3191-8644,Emily,Martin,"30086 Allison Lock Apt. 537
Leonland, HI 17299",kellererica@example.org,1985-10-14,38,Bolivar,Femenino,Marca no conocida,28000
0426698398,1985-04-16,Arquitecto/a,Soluciones Integrales,9646-2450-4424-6649,David,Barber,"438 Hayes Cliff
Arellanomouth, FM 55108",twolf@example.com,1977-10-21,46,Carchi,Masculino,Marca no conocida,28000
2468028892,2014-05-28,Arquitecto/a,Desarrollos Innovadores,1678-0971-8020-8017,Thomas,Lopez,"37262 Mcguire Fields
North Jamesborough, NE 39215",carolmassey@example.net,1979-03-15,45,Santa Elena,Masculino,Marca no conocida,28000
2205078568,1965-01-23,Doctor/a,Sistemas Avanzados,3439-0499-4505-2711,Samuel,Wheeler,"6485 Richard Circle
North Jeffreytown, ME 53635",carla32@example.net,1974-01-08,50,Orellana,Masculino,Marca no conocida,39000
0222867532,1987-01-18,Licenciado/a,Soluciones Integrales,6555-3663-8014-8195,William,Davis,"7519 Donald Turnpike Suite 466
South Marybury, IN 82189",sheilawatkins@example.org,1984-12-10,39,Bolivar,Masculino,Discover,24000
2301949871,1995-04-16,Ingeniero/a,Grupo Tecnológico,8942-6880-5187-4713,Gregory,Diaz,"0136 Case Ports
Carrollchester, MT 43986",ikirk@example.org,1971-01-22,53,Santo Domingo de los Tsáchilas,Masculino,Marca no conocida,34000
0129993404,1991-10-13,Doctor/a,Soluciones Integrales,2703-4404-3614-3553,Kristina,Perry,"USNV Baker
FPO AP 76089",omeyers@example.com,1981-10-17,42,Azuay,Femenino,Marca no conocida,49000
1735490242,2004-07-30,Ingeniero/a,Sistemas Avanzados,7559-4776-7980-6260,Cody,Smith,"231 Jason Shore
Jonathantown, IN 61799",lindagarcia@example.org,1974-04-19,50,Pichincha,Masculino,Marca no conocida,33000
1985528401,2004-11-14,Licenciado/a,Desarrollos Innovadores,3129-3770-9968-9890,Thomas,Martinez,"10965 Gibbs Fork
Moralestown, AR 91842",pknight@example.com,1987-09-04,36,Zamora Chinchipe,Masculino,Marca no conocida,21000
2208275490,1964-12-14,Doctor/a,Grupo Tecnológico,2970-2271-2784-7024,William,Adams,"271 Crystal Terrace Suite 216
West Janet, PW 02692",alison92@example.com,1986-11-03,37,Orellana,Masculino,Marca no conocida,59000
0953462746,1969-12-02,Ingeniero/a,Sistemas Avanzados,9670-1710-7985-3146,Kyle,Riddle,"89362 Walker Garden
Brownhaven, PR 73047",millslindsay@example.com,1976-12-23,47,Guayas,Femenino,Marca no conocida,33000
1725510858,1960-07-27,Arquitecto/a,Sistemas Avanzados,4246-8391-4927-4671,Vincent,Sanchez,"57376 Lang Turnpike Suite 322
New George, PW 38476",hodgessarah@example.net,1988-08-08,35,Pichincha,Masculino,Visa,25000
0974647325,2012-02-28,Ingeniero/a,Soluciones Integrales,5889-3878-9100-4807,Ryan,Taylor,"455 Martinez Mountain
Theresahaven, MI 98031",robin05@example.com,1980-06-09,43,Guayas,Masculino,Marca no conocida,32000
